move_id,move_symbol,move_layer,score,category,rationale,collection_slot_contents,collection_slot_capacity,board_tile_count,accessible_tile_count,board_tiles_by_symbol,id,symbol
board-tile-17,🍊,4,7.0,Strategic,"Completes a 🍊 match, freeing up space and setting up future moves.","['🍑', '🍌', '🍍']",7,44,6,"{'🍎': 3, '🍐': 3, '🍊': 5, '🍋': 4, '🍌': 3, '🍉': 3, '🍇': 3, '🍓': 2, '🍒': 6, '🍑': 3, '🥭': 4, '🍍': 5}",,
board-tile-18,🍊,1,7.0,Strategic,"Completes a 🍊 match, freeing up space and setting up future moves.","['🍑', '🍌', '🍍']",7,44,6,"{'🍎': 3, '🍐': 3, '🍊': 5, '🍋': 4, '🍌': 3, '🍉': 3, '🍇': 3, '🍓': 2, '🍒': 6, '🍑': 3, '🥭': 4, '🍍': 5}",,
board-tile-15,🍒,1,8.0,Good,"Completes a 🍒 match, freeing up valuable space.","['🍑', '🍌', '🍍']",7,44,6,"{'🍎': 3, '🍐': 3, '🍊': 5, '🍋': 4, '🍌': 3, '🍉': 3, '🍇': 3, '🍓': 2, '🍒': 6, '🍑': 3, '🥭': 4, '🍍': 5}",,
board-tile-1,🍓,4,6.0,Inaccuracy,No immediate match and could block other useful tiles.,"['🍑', '🍌', '🍍']",7,44,6,"{'🍎': 3, '🍐': 3, '🍊': 5, '🍋': 4, '🍌': 3, '🍉': 3, '🍇': 3, '🍓': 2, '🍒': 6, '🍑': 3, '🥭': 4, '🍍': 5}",,
board-tile-9,🍋,3,6.5,Inaccuracy,No immediate match and could block other useful tiles.,"['🍑', '🍌', '🍍']",7,44,6,"{'🍎': 3, '🍐': 3, '🍊': 5, '🍋': 4, '🍌': 3, '🍉': 3, '🍇': 3, '🍓': 2, '🍒': 6, '🍑': 3, '🥭': 4, '🍍': 5}",,
board-tile-29,🍓,4,5.5,Inaccuracy,"Adds 🍓, which doesn't contribute to any immediate triples.","['🍒', '🍇', '🍎', '🍒']",7,50,4,"{'🍎': 4, '🍐': 3, '🍊': 4, '🍋': 4, '🍌': 7, '🍉': 5, '🍇': 3, '🍓': 5, '🍒': 7, '🍑': 2, '🥭': 2, '🍍': 4}",,
board-tile-15,🍑,4,3.0,Mistake,"Adds 🍑, which also has no immediate triples.","['🍒', '🍇', '🍎', '🍒']",7,50,4,"{'🍎': 4, '🍐': 3, '🍊': 4, '🍋': 4, '🍌': 7, '🍉': 5, '🍇': 3, '🍓': 5, '🍒': 7, '🍑': 2, '🥭': 2, '🍍': 4}",,
board-tile-6,🍉,3,6.0,Strategic,"Completes a 🍉 match, freeing up valuable slots.","['🍒', '🍇', '🍎', '🍒']",7,50,4,"{'🍎': 4, '🍐': 3, '🍊': 4, '🍋': 4, '🍌': 7, '🍉': 5, '🍇': 3, '🍓': 5, '🍒': 7, '🍑': 2, '🥭': 2, '🍍': 4}",,
board-tile-0,🥭,1,2.5,Inaccuracy,"Adds 🥭, which is unlikely to form a match.","['🍒', '🍇', '🍎', '🍒']",7,50,4,"{'🍎': 4, '🍐': 3, '🍊': 4, '🍋': 4, '🍌': 7, '🍉': 5, '🍇': 3, '🍓': 5, '🍒': 7, '🍑': 2, '🥭': 2, '🍍': 4}",,
board-tile-63,🍌,1,4.5,Inaccuracy,"Adds 🍌, which cannot form a match and blocks other tiles.","['🍋', '🍍']",7,72,5,"{'🍎': 7, '🍐': 4, '🍊': 6, '🍋': 5, '🍌': 3, '🍉': 10, '🍇': 5, '🍓': 5, '🍒': 9, '🍑': 4, '🥭': 6, '🍍': 8}",,
board-tile-57,🍋,1,7.0,Strategic,"Completes a 🍋 match, freeing up slots and clearing tiles.","['🍋', '🍍']",7,72,5,"{'🍎': 7, '🍐': 4, '🍊': 6, '🍋': 5, '🍌': 3, '🍉': 10, '🍇': 5, '🍓': 5, '🍒': 9, '🍑': 4, '🥭': 6, '🍍': 8}",,
board-tile-38,🍋,4,8.5,Brilliant,"Completes a 🍋 match, clears tiles, and sets up future matches.","['🍋', '🍍']",7,72,5,"{'🍎': 7, '🍐': 4, '🍊': 6, '🍋': 5, '🍌': 3, '🍉': 10, '🍇': 5, '🍓': 5, '🍒': 9, '🍑': 4, '🥭': 6, '🍍': 8}",,
board-tile-48,🍒,2,5.0,Good,"Adds 🍒, which can potentially form a match with other tiles.","['🍋', '🍍']",7,72,5,"{'🍎': 7, '🍐': 4, '🍊': 6, '🍋': 5, '🍌': 3, '🍉': 10, '🍇': 5, '🍓': 5, '🍒': 9, '🍑': 4, '🥭': 6, '🍍': 8}",,
board-tile-37,🍉,3,6.0,Strategic,"Completes a 🍉 match, clears tiles, and opens up space.","['🍋', '🍍']",7,72,5,"{'🍎': 7, '🍐': 4, '🍊': 6, '🍋': 5, '🍌': 3, '🍉': 10, '🍇': 5, '🍓': 5, '🍒': 9, '🍑': 4, '🥭': 6, '🍍': 8}",,
board-tile-17,🍇,3,4.5,Inaccuracy,Does not complete any matches and is less likely to form a future match.,"['🍉', '🍋', '🍓', '🥭', '🍍']",7,66,8,"{'🍎': 3, '🍐': 5, '🍊': 7, '🍋': 7, '🍌': 4, '🍉': 6, '🍇': 5, '🍓': 6, '🍒': 8, '🍑': 2, '🥭': 8, '🍍': 5}",,
board-tile-21,🍇,1,5.0,Strategic,Matches with existing tiles in the collection slot to form a potential triple.,"['🍉', '🍋', '🍓', '🥭', '🍍']",7,66,8,"{'🍎': 3, '🍐': 5, '🍊': 7, '🍋': 7, '🍌': 4, '🍉': 6, '🍇': 5, '🍓': 6, '🍒': 8, '🍑': 2, '🥭': 8, '🍍': 5}",,
board-tile-29,🍐,1,6.0,Good,"Completes a triple with existing tiles, freeing up space and resources.","['🍉', '🍋', '🍓', '🥭', '🍍']",7,66,8,"{'🍎': 3, '🍐': 5, '🍊': 7, '🍋': 7, '🍌': 4, '🍉': 6, '🍇': 5, '🍓': 6, '🍒': 8, '🍑': 2, '🥭': 8, '🍍': 5}",,
board-tile-7,🍍,4,4.0,Inaccuracy,Does not complete any matches and is less likely to form a future match.,"['🍉', '🍋', '🍓', '🥭', '🍍']",7,66,8,"{'🍎': 3, '🍐': 5, '🍊': 7, '🍋': 7, '🍌': 4, '🍉': 6, '🍇': 5, '🍓': 6, '🍒': 8, '🍑': 2, '🥭': 8, '🍍': 5}",,
board-tile-39,🍒,0,3.5,Blunder,Tile is too rare to form matches and occupies valuable slot space.,"['🍉', '🍋', '🍓', '🥭', '🍍']",7,66,8,"{'🍎': 3, '🍐': 5, '🍊': 7, '🍋': 7, '🍌': 4, '🍉': 6, '🍇': 5, '🍓': 6, '🍒': 8, '🍑': 2, '🥭': 8, '🍍': 5}",,
board-tile-31,🍍,3,4.5,Inaccuracy,Does not complete any matches and is less likely to form a future match.,"['🍉', '🍋', '🍓', '🥭', '🍍']",7,66,8,"{'🍎': 3, '🍐': 5, '🍊': 7, '🍋': 7, '🍌': 4, '🍉': 6, '🍇': 5, '🍓': 6, '🍒': 8, '🍑': 2, '🥭': 8, '🍍': 5}",,
board-tile-38,🍒,1,5.0,Strategic,Matches with existing tiles in the collection slot to form a potential triple.,"['🍉', '🍋', '🍓', '🥭', '🍍']",7,66,8,"{'🍎': 3, '🍐': 5, '🍊': 7, '🍋': 7, '🍌': 4, '🍉': 6, '🍇': 5, '🍓': 6, '🍒': 8, '🍑': 2, '🥭': 8, '🍍': 5}",,
board-tile-60,🍉,3,6.0,Good,"Completes a triple with existing tiles, freeing up space and resources.","['🍉', '🍋', '🍓', '🥭', '🍍']",7,66,8,"{'🍎': 3, '🍐': 5, '🍊': 7, '🍋': 7, '🍌': 4, '🍉': 6, '🍇': 5, '🍓': 6, '🍒': 8, '🍑': 2, '🥭': 8, '🍍': 5}",,
board-tile-19,🍒,3,7.0,Strategic,"Matches an existing '🍒' tile, clearing one slot and reducing risk.","['🍒', '🍌', '🥭']",7,54,4,"{'🍎': 4, '🍐': 2, '🍊': 4, '🍋': 5, '🍌': 6, '🍉': 7, '🍇': 4, '🍓': 5, '🍒': 1, '🍑': 4, '🥭': 4, '🍍': 8}",,
board-tile-32,🍌,1,5.0,Inaccuracy,Does not complete a match and does not significantly improve slot utilization.,"['🍒', '🍌', '🥭']",7,54,4,"{'🍎': 4, '🍐': 2, '🍊': 4, '🍋': 5, '🍌': 6, '🍉': 7, '🍇': 4, '🍓': 5, '🍒': 1, '🍑': 4, '🥭': 4, '🍍': 8}",,
board-tile-27,🍓,1,3.0,Mistake,"Does not create a match and is not immediately useful, blocking better options.","['🍒', '🍌', '🥭']",7,54,4,"{'🍎': 4, '🍐': 2, '🍊': 4, '🍋': 5, '🍌': 6, '🍉': 7, '🍇': 4, '🍓': 5, '🍒': 1, '🍑': 4, '🥭': 4, '🍍': 8}",,
board-tile-36,🍌,1,6.0,Strategic,"Matches an existing '🍌' tile, clearing one slot and setting up future matches.","['🍒', '🍌', '🥭']",7,54,4,"{'🍎': 4, '🍐': 2, '🍊': 4, '🍋': 5, '🍌': 6, '🍉': 7, '🍇': 4, '🍓': 5, '🍒': 1, '🍑': 4, '🥭': 4, '🍍': 8}",,
board-tile-0,🍇,3,5.0,Inaccuracy,No immediate match and does not open any new opportunities.,['🍋'],7,76,3,"{'🍎': 11, '🍐': 4, '🍊': 6, '🍋': 4, '🍌': 5, '🍉': 5, '🍇': 8, '🍓': 5, '🍒': 5, '🍑': 6, '🥭': 10, '🍍': 7}",,
board-tile-33,🍌,3,6.0,Strategic,"Potential for future matches, especially with 🍋.",['🍋'],7,76,3,"{'🍎': 11, '🍐': 4, '🍊': 6, '🍋': 4, '🍌': 5, '🍉': 5, '🍇': 8, '🍓': 5, '🍒': 5, '🍑': 6, '🥭': 10, '🍍': 7}",,
board-tile-30,🍓,2,7.0,Good,Opens a new layer and may lead to a match with other tiles.,['🍋'],7,76,3,"{'🍎': 11, '🍐': 4, '🍊': 6, '🍋': 4, '🍌': 5, '🍉': 5, '🍇': 8, '🍓': 5, '🍒': 5, '🍑': 6, '🥭': 10, '🍍': 7}",,
board-tile-25,🍇,0,3.5,Inaccuracy,Does not complete a match and does not set up any immediate opportunities.,"['🍉', '🍓', '🍉']",7,73,5,"{'🍎': 5, '🍐': 6, '🍊': 6, '🍋': 3, '🍌': 9, '🍉': 5, '🍇': 7, '🍓': 10, '🍒': 6, '🍑': 8, '🥭': 3, '🍍': 5}",,
board-tile-42,🍐,1,4.0,Strategic,"Completes a match, freeing up space and potentially setting up future matches.","['🍉', '🍓', '🍉']",7,73,5,"{'🍎': 5, '🍐': 6, '🍊': 6, '🍋': 3, '🍌': 9, '🍉': 5, '🍇': 7, '🍓': 10, '🍒': 6, '🍑': 8, '🥭': 3, '🍍': 5}",,
board-tile-55,🍓,0,7.0,Brilliant,Completes a match and clears space for more strategic play.,"['🍉', '🍓', '🍉']",7,73,5,"{'🍎': 5, '🍐': 6, '🍊': 6, '🍋': 3, '🍌': 9, '🍉': 5, '🍇': 7, '🍓': 10, '🍒': 6, '🍑': 8, '🥭': 3, '🍍': 5}",,
board-tile-48,🍊,0,5.5,Good,"Completes a match and clears space, though not as critical as clearing a '53' tile.","['🍉', '🍓', '🍉']",7,73,5,"{'🍎': 5, '🍐': 6, '🍊': 6, '🍋': 3, '🍌': 9, '🍉': 5, '🍇': 7, '🍓': 10, '🍒': 6, '🍑': 8, '🥭': 3, '🍍': 5}",,
board-tile-23,🍌,0,6.5,Strategic,"Completes a match, freeing up space and potentially creating future match opportunities.","['🍉', '🍓', '🍉']",7,73,5,"{'🍎': 5, '🍐': 6, '🍊': 6, '🍋': 3, '🍌': 9, '🍉': 5, '🍇': 7, '🍓': 10, '🍒': 6, '🍑': 8, '🥭': 3, '🍍': 5}",,
board-tile-18,🍉,4,6.5,Strategic,Adds a tile that can set up future matches but does not complete any now.,"['🍌', '🍇', '🍍']",7,48,8,"{'🍎': 2, '🍐': 4, '🍊': 2, '🍋': 8, '🍌': 3, '🍉': 5, '🍇': 6, '🍓': 7, '🍒': 3, '🍑': 3, '🥭': 1, '🍍': 4}",,
board-tile-34,🍉,1,6.5,Strategic,Adds a tile that can set up future matches but does not complete any now.,"['🍌', '🍇', '🍍']",7,48,8,"{'🍎': 2, '🍐': 4, '🍊': 2, '🍋': 8, '🍌': 3, '🍉': 5, '🍇': 6, '🍓': 7, '🍒': 3, '🍑': 3, '🥭': 1, '🍍': 4}",,
board-tile-43,🍍,4,7.5,Good,Completes a match and removes a tile from the board.,"['🍌', '🍇', '🍍']",7,48,8,"{'🍎': 2, '🍐': 4, '🍊': 2, '🍋': 8, '🍌': 3, '🍉': 5, '🍇': 6, '🍓': 7, '🍒': 3, '🍑': 3, '🥭': 1, '🍍': 4}",,
board-tile-30,🍌,3,8.0,Brilliant,"Completes a match, removes tiles, and prevents a loss.","['🍌', '🍇', '🍍']",7,48,8,"{'🍎': 2, '🍐': 4, '🍊': 2, '🍋': 8, '🍌': 3, '🍉': 5, '🍇': 6, '🍓': 7, '🍒': 3, '🍑': 3, '🥭': 1, '🍍': 4}",,
board-tile-26,🍊,0,5.0,Inaccuracy,Tile has no immediate matches and does not help in clearing the board.,"['🍌', '🍇', '🍍']",7,48,8,"{'🍎': 2, '🍐': 4, '🍊': 2, '🍋': 8, '🍌': 3, '🍉': 5, '🍇': 6, '🍓': 7, '🍒': 3, '🍑': 3, '🥭': 1, '🍍': 4}",,
board-tile-15,🍇,0,5.0,Inaccuracy,Tile has no immediate matches and does not help in clearing the board.,"['🍌', '🍇', '🍍']",7,48,8,"{'🍎': 2, '🍐': 4, '🍊': 2, '🍋': 8, '🍌': 3, '🍉': 5, '🍇': 6, '🍓': 7, '🍒': 3, '🍑': 3, '🥭': 1, '🍍': 4}",,
board-tile-16,🍐,0,5.0,Inaccuracy,Tile has no immediate matches and does not help in clearing the board.,"['🍌', '🍇', '🍍']",7,48,8,"{'🍎': 2, '🍐': 4, '🍊': 2, '🍋': 8, '🍌': 3, '🍉': 5, '🍇': 6, '🍓': 7, '🍒': 3, '🍑': 3, '🥭': 1, '🍍': 4}",,
board-tile-23,🍓,2,5.0,Inaccuracy,Tile has no immediate matches and does not help in clearing the board.,"['🍌', '🍇', '🍍']",7,48,8,"{'🍎': 2, '🍐': 4, '🍊': 2, '🍋': 8, '🍌': 3, '🍉': 5, '🍇': 6, '🍓': 7, '🍒': 3, '🍑': 3, '🥭': 1, '🍍': 4}",,
board-tile-21,🍋,4,3.5,Inaccuracy,Adds 🍋 which doesn't contribute to immediate matches.,"['🍊', '🥭', '🍊', '🍎', '🍌']",7,45,8,"{'🍎': 5, '🍐': 2, '🍊': 2, '🍋': 6, '🍌': 4, '🍉': 6, '🍇': 5, '🍓': 7, '🍒': 3, '🍑': 2, '🥭': 3, '🍍': 0}",,
board-tile-7,🍓,4,4.0,Strategic,"Completes a 🍓 match, clearing 3 slots.","['🍊', '🥭', '🍊', '🍎', '🍌']",7,45,8,"{'🍎': 5, '🍐': 2, '🍊': 2, '🍋': 6, '🍌': 4, '🍉': 6, '🍇': 5, '🍓': 7, '🍒': 3, '🍑': 2, '🥭': 3, '🍍': 0}",,
board-tile-22,🍋,4,3.5,Inaccuracy,Adds 🍋 which doesn't contribute to immediate matches.,"['🍊', '🥭', '🍊', '🍎', '🍌']",7,45,8,"{'🍎': 5, '🍐': 2, '🍊': 2, '🍋': 6, '🍌': 4, '🍉': 6, '🍇': 5, '🍓': 7, '🍒': 3, '🍑': 2, '🥭': 3, '🍍': 0}",,
board-tile-8,🍇,1,2.5,Mistake,"Adds 🍇, which is unlikely to form a match.","['🍊', '🥭', '🍊', '🍎', '🍌']",7,45,8,"{'🍎': 5, '🍐': 2, '🍊': 2, '🍋': 6, '🍌': 4, '🍉': 6, '🍇': 5, '🍓': 7, '🍒': 3, '🍑': 2, '🥭': 3, '🍍': 0}",,
board-tile-20,🍒,2,4.5,Good,"Completes a 🍒 match, clearing 3 slots.","['🍊', '🥭', '🍊', '🍎', '🍌']",7,45,8,"{'🍎': 5, '🍐': 2, '🍊': 2, '🍋': 6, '🍌': 4, '🍉': 6, '🍇': 5, '🍓': 7, '🍒': 3, '🍑': 2, '🥭': 3, '🍍': 0}",,
board-tile-6,🍋,2,4.0,Strategic,"Completes a 🍋 match, clearing 3 slots.","['🍊', '🥭', '🍊', '🍎', '🍌']",7,45,8,"{'🍎': 5, '🍐': 2, '🍊': 2, '🍋': 6, '🍌': 4, '🍉': 6, '🍇': 5, '🍓': 7, '🍒': 3, '🍑': 2, '🥭': 3, '🍍': 0}",,
board-tile-2,🍎,2,5.0,Brilliant,"Completes a 🍎 match, clearing 3 slots and reducing board congestion.","['🍊', '🥭', '🍊', '🍎', '🍌']",7,45,8,"{'🍎': 5, '🍐': 2, '🍊': 2, '🍋': 6, '🍌': 4, '🍉': 6, '🍇': 5, '🍓': 7, '🍒': 3, '🍑': 2, '🥭': 3, '🍍': 0}",,
board-tile-28,🍉,0,3.0,Good,"Completes a 🍉 match, clearing 3 slots.","['🍊', '🥭', '🍊', '🍎', '🍌']",7,45,8,"{'🍎': 5, '🍐': 2, '🍊': 2, '🍋': 6, '🍌': 4, '🍉': 6, '🍇': 5, '🍓': 7, '🍒': 3, '🍑': 2, '🥭': 3, '🍍': 0}",,
board-tile-64,🍇,3,5.0,Inaccuracy,Low chance of forming a match; only 1 slot left.,['🍐'],7,76,6,"{'🍎': 6, '🍐': 4, '🍊': 4, '🍋': 6, '🍌': 5, '🍉': 11, '🍇': 7, '🍓': 8, '🍒': 4, '🍑': 10, '🥭': 5, '🍍': 6}",,
board-tile-0,🍐,2,7.0,Good,"Completes a match, freeing up space and reducing risk.",['🍐'],7,76,6,"{'🍎': 6, '🍐': 4, '🍊': 4, '🍋': 6, '🍌': 5, '🍉': 11, '🍇': 7, '🍓': 8, '🍒': 4, '🍑': 10, '🥭': 5, '🍍': 6}",,
board-tile-39,🍉,1,6.5,Strategic,Potential for future matches; blocks a useful tile.,['🍐'],7,76,6,"{'🍎': 6, '🍐': 4, '🍊': 4, '🍋': 6, '🍌': 5, '🍉': 11, '🍇': 7, '🍓': 8, '🍒': 4, '🍑': 10, '🥭': 5, '🍍': 6}",,
board-tile-4,🍒,4,4.5,Mistake,No immediate match; adds a tile without clearing any.,['🍐'],7,76,6,"{'🍎': 6, '🍐': 4, '🍊': 4, '🍋': 6, '🍌': 5, '🍉': 11, '🍇': 7, '🍓': 8, '🍒': 4, '🍑': 10, '🥭': 5, '🍍': 6}",,
board-tile-21,🍍,0,3.5,Blunder,No immediate match; adds a tile with no other useful matches.,['🍐'],7,76,6,"{'🍎': 6, '🍐': 4, '🍊': 4, '🍋': 6, '🍌': 5, '🍉': 11, '🍇': 7, '🍓': 8, '🍒': 4, '🍑': 10, '🥭': 5, '🍍': 6}",,
board-tile-12,🍉,1,6.0,Strategic,Potential for future matches; blocks a useful tile.,['🍐'],7,76,6,"{'🍎': 6, '🍐': 4, '🍊': 4, '🍋': 6, '🍌': 5, '🍉': 11, '🍇': 7, '🍓': 8, '🍒': 4, '🍑': 10, '🥭': 5, '🍍': 6}",,
board-tile-5,🍓,0,6.0,Inaccuracy,Doesn't complete a match and adds a tile with no immediate matches.,"['🥭', '🍋', '🥭']",7,49,7,"{'🍎': 5, '🍐': 5, '🍊': 5, '🍋': 2, '🍌': 2, '🍉': 2, '🍇': 4, '🍓': 5, '🍒': 5, '🍑': 0, '🥭': 7, '🍍': 7}",,
board-tile-39,🍇,3,7.0,Strategic,Opens a slot and could set up a future match with 🍇.,"['🥭', '🍋', '🥭']",7,49,7,"{'🍎': 5, '🍐': 5, '🍊': 5, '🍋': 2, '🍌': 2, '🍉': 2, '🍇': 4, '🍓': 5, '🍒': 5, '🍑': 0, '🥭': 7, '🍍': 7}",,
board-tile-22,🍎,1,8.5,Brilliant,"Completes a critical match with 🍎, freeing up 3 slots.","['🥭', '🍋', '🥭']",7,49,7,"{'🍎': 5, '🍐': 5, '🍊': 5, '🍋': 2, '🍌': 2, '🍉': 2, '🍇': 4, '🍓': 5, '🍒': 5, '🍑': 0, '🥭': 7, '🍍': 7}",,
board-tile-30,🍊,1,8.0,Good,"Completes a match with 🍊, freeing up 3 slots.","['🥭', '🍋', '🥭']",7,49,7,"{'🍎': 5, '🍐': 5, '🍊': 5, '🍋': 2, '🍌': 2, '🍉': 2, '🍇': 4, '🍓': 5, '🍒': 5, '🍑': 0, '🥭': 7, '🍍': 7}",,
board-tile-6,🍒,0,6.5,Strategic,"Completes a match with 🍒, but leaves a tile without immediate matches.","['🥭', '🍋', '🥭']",7,49,7,"{'🍎': 5, '🍐': 5, '🍊': 5, '🍋': 2, '🍌': 2, '🍉': 2, '🍇': 4, '🍓': 5, '🍒': 5, '🍑': 0, '🥭': 7, '🍍': 7}",,
board-tile-23,🍉,3,5.5,Inaccuracy,Doesn't complete a match and adds a tile with no immediate matches.,"['🥭', '🍋', '🥭']",7,49,7,"{'🍎': 5, '🍐': 5, '🍊': 5, '🍋': 2, '🍌': 2, '🍉': 2, '🍇': 4, '🍓': 5, '🍒': 5, '🍑': 0, '🥭': 7, '🍍': 7}",,
board-tile-37,🍇,2,7.0,Strategic,Opens a slot and could set up a future match with 🍇.,"['🥭', '🍋', '🥭']",7,49,7,"{'🍎': 5, '🍐': 5, '🍊': 5, '🍋': 2, '🍌': 2, '🍉': 2, '🍇': 4, '🍓': 5, '🍒': 5, '🍑': 0, '🥭': 7, '🍍': 7}",,
board-tile-34,🍋,4,4.5,Inaccuracy,"Adds a tile with no immediate matches, potentially blocking future opportunities.","['🥭', '🍉', '🍓']",7,56,8,"{'🍎': 3, '🍐': 8, '🍊': 3, '🍋': 4, '🍌': 1, '🍉': 7, '🍇': 5, '🍓': 9, '🍒': 3, '🍑': 6, '🥭': 5, '🍍': 2}",,
board-tile-7,🍎,2,6.0,Strategic,"Completes a potential match with another 🍎 tile, optimizing collection slot usage.","['🥭', '🍉', '🍓']",7,56,8,"{'🍎': 3, '🍐': 8, '🍊': 3, '🍋': 4, '🍌': 1, '🍉': 7, '🍇': 5, '🍓': 9, '🍒': 3, '🍑': 6, '🥭': 5, '🍍': 2}",,
board-tile-4,🍇,1,5.5,Good,Adds a versatile tile that can contribute to future matches.,"['🥭', '🍉', '🍓']",7,56,8,"{'🍎': 3, '🍐': 8, '🍊': 3, '🍋': 4, '🍌': 1, '🍉': 7, '🍇': 5, '🍓': 9, '🍒': 3, '🍑': 6, '🥭': 5, '🍍': 2}",,
board-tile-5,🥭,1,7.0,Brilliant,"Removes a tile that is already in the collection slot, freeing up a valuable space.","['🥭', '🍉', '🍓']",7,56,8,"{'🍎': 3, '🍐': 8, '🍊': 3, '🍋': 4, '🍌': 1, '🍉': 7, '🍇': 5, '🍓': 9, '🍒': 3, '🍑': 6, '🥭': 5, '🍍': 2}",,
board-tile-45,🍒,3,4.0,Inaccuracy,"Adds a tile with no immediate matches, potentially blocking future opportunities.","['🥭', '🍉', '🍓']",7,56,8,"{'🍎': 3, '🍐': 8, '🍊': 3, '🍋': 4, '🍌': 1, '🍉': 7, '🍇': 5, '🍓': 9, '🍒': 3, '🍑': 6, '🥭': 5, '🍍': 2}",,
board-tile-38,🍑,3,5.0,Good,Adds a tile that can contribute to future matches.,"['🥭', '🍉', '🍓']",7,56,8,"{'🍎': 3, '🍐': 8, '🍊': 3, '🍋': 4, '🍌': 1, '🍉': 7, '🍇': 5, '🍓': 9, '🍒': 3, '🍑': 6, '🥭': 5, '🍍': 2}",,
board-tile-21,🍇,3,5.5,Strategic,Adds a versatile tile that can contribute to future matches.,"['🥭', '🍉', '🍓']",7,56,8,"{'🍎': 3, '🍐': 8, '🍊': 3, '🍋': 4, '🍌': 1, '🍉': 7, '🍇': 5, '🍓': 9, '🍒': 3, '🍑': 6, '🥭': 5, '🍍': 2}",,
board-tile-41,🍓,2,6.5,Good,"Completes a potential match with another 🍓 tile, optimizing collection slot usage.","['🥭', '🍉', '🍓']",7,56,8,"{'🍎': 3, '🍐': 8, '🍊': 3, '🍋': 4, '🍌': 1, '🍉': 7, '🍇': 5, '🍓': 9, '🍒': 3, '🍑': 6, '🥭': 5, '🍍': 2}",,
board-tile-17,🍑,4,7.0,Strategic,"Matches with existing '🎯' in collection, freeing up space.","['🥭', '🍑', '🍉']",7,48,5,"{'🍎': 3, '🍐': 3, '🍊': 4, '🍋': 2, '🍌': 8, '🍉': 8, '🍇': 4, '🍓': 0, '🍒': 2, '🍑': 8, '🥭': 2, '🍍': 4}",,
board-tile-2,🍊,2,6.0,Good,Potential to match with other '💎' tiles on board.,"['🥭', '🍑', '🍉']",7,48,5,"{'🍎': 3, '🍐': 3, '🍊': 4, '🍋': 2, '🍌': 8, '🍉': 8, '🍇': 4, '🍓': 0, '🍒': 2, '🍑': 8, '🥭': 2, '🍍': 4}",,
board-tile-25,🍇,1,4.0,Inaccuracy,No immediate match and may block useful tiles.,"['🥭', '🍑', '🍉']",7,48,5,"{'🍎': 3, '🍐': 3, '🍊': 4, '🍋': 2, '🍌': 8, '🍉': 8, '🍇': 4, '🍓': 0, '🍒': 2, '🍑': 8, '🥭': 2, '🍍': 4}",,
board-tile-34,🍑,2,7.0,Strategic,"Matches with existing '🎯' in collection, freeing up space.","['🥭', '🍑', '🍉']",7,48,5,"{'🍎': 3, '🍐': 3, '🍊': 4, '🍋': 2, '🍌': 8, '🍉': 8, '🍇': 4, '🍓': 0, '🍒': 2, '🍑': 8, '🥭': 2, '🍍': 4}",,
board-tile-19,🍊,1,6.0,Good,Potential to match with other '💎' tiles on board.,"['🥭', '🍑', '🍉']",7,48,5,"{'🍎': 3, '🍐': 3, '🍊': 4, '🍋': 2, '🍌': 8, '🍉': 8, '🍇': 4, '🍓': 0, '🍒': 2, '🍑': 8, '🥭': 2, '🍍': 4}",,
board-tile-10,🍉,2,7.5,Strategic,Opens up a potential match with existing 🍉 tiles.,[],7,54,3,"{'🍎': 3, '🍐': 1, '🍊': 2, '🍋': 7, '🍌': 5, '🍉': 5, '🍇': 6, '🍓': 5, '🍒': 10, '🍑': 4, '🥭': 4, '🍍': 2}",,
board-tile-25,🥭,1,6.0,Inaccuracy,"No immediate match, but could block future matches.",[],7,54,3,"{'🍎': 3, '🍐': 1, '🍊': 2, '🍋': 7, '🍌': 5, '🍉': 5, '🍇': 6, '🍓': 5, '🍒': 10, '🍑': 4, '🥭': 4, '🍍': 2}",,
board-tile-2,🍊,2,8.0,Good,"Matches with existing 🍊 tiles, freeing up space.",[],7,54,3,"{'🍎': 3, '🍐': 1, '🍊': 2, '🍋': 7, '🍌': 5, '🍉': 5, '🍇': 6, '🍓': 5, '🍒': 10, '🍑': 4, '🥭': 4, '🍍': 2}",,
board-tile-41,🍒,1,2.0,Mistake,No immediate match and blocks less useful tiles.,"['🍊', '🍇']",7,57,3,"{'🍎': 3, '🍐': 7, '🍊': 5, '🍋': 7, '🍌': 6, '🍉': 3, '🍇': 4, '🍓': 7, '🍒': 3, '🍑': 3, '🥭': 4, '🍍': 5}",,
board-tile-39,🍋,4,3.0,Inaccuracy,Potential for future match but not ideal now.,"['🍊', '🍇']",7,57,3,"{'🍎': 3, '🍐': 7, '🍊': 5, '🍋': 7, '🍌': 6, '🍉': 3, '🍇': 4, '🍓': 7, '🍒': 3, '🍑': 3, '🥭': 4, '🍍': 5}",,
board-tile-7,🍓,4,7.0,Strategic,Clears path for potential triples and opens more options.,"['🍊', '🍇']",7,57,3,"{'🍎': 3, '🍐': 7, '🍊': 5, '🍋': 7, '🍌': 6, '🍉': 3, '🍇': 4, '🍓': 7, '🍒': 3, '🍑': 3, '🥭': 4, '🍍': 5}",,
