move_id,score,category,rationale,collection_slot_contents,collection_slot_capacity,board_tile_count,accessible_tile_count,board_tiles_by_symbol,id
board-tile-27,5.0,Inaccuracy,Doesn't create any immediate matches and adds a tile that is not urgently needed.,[],7,77,5,"{'🍎': 5, '🍐': 3, '🍊': 5, '🍋': 7, '🍌': 8, '🍉': 13, '🍇': 6, '🍓': 7, '🍒': 4, '🍑': 9, '🥭': 3, '🍍': 7}",
board-tile-76,7.0,Strategic,"Potential for future matches, especially if it unblocks other tiles.",[],7,77,5,"{'🍎': 5, '🍐': 3, '🍊': 5, '🍋': 7, '🍌': 8, '🍉': 13, '🍇': 6, '🍓': 7, '🍒': 4, '🍑': 9, '🥭': 3, '🍍': 7}",
board-tile-20,6.0,Good,"Creates a potential match with other 🍋 tiles, but doesn't immediately clear space.",[],7,77,5,"{'🍎': 5, '🍐': 3, '🍊': 5, '🍋': 7, '🍌': 8, '🍉': 13, '🍇': 6, '🍓': 7, '🍒': 4, '🍑': 9, '🥭': 3, '🍍': 7}",
board-tile-64,8.0,Brilliant,"Completes a critical 🍉 match, freeing up 3 slots and preventing a loss.",[],7,77,5,"{'🍎': 5, '🍐': 3, '🍊': 5, '🍋': 7, '🍌': 8, '🍉': 13, '🍇': 6, '🍓': 7, '🍒': 4, '🍑': 9, '🥭': 3, '🍍': 7}",
board-tile-69,4.5,Inaccuracy,Doesn't complete any triples and risks filling the slot.,"['🍑', '🍉']",7,72,4,"{'🍎': 6, '🍐': 6, '🍊': 2, '🍋': 5, '🍌': 14, '🍉': 4, '🍇': 7, '🍓': 8, '🍒': 8, '🍑': 5, '🥭': 6, '🍍': 1}",
board-tile-49,5.0,Strategic,"Completes a 🍊 match, clearing 3 slots.","['🍑', '🍉']",7,72,4,"{'🍎': 6, '🍐': 6, '🍊': 2, '🍋': 5, '🍌': 14, '🍉': 4, '🍇': 7, '🍓': 8, '🍒': 8, '🍑': 5, '🥭': 6, '🍍': 1}",
board-tile-18,6.0,Good,"Completes a 🍌 match, useful for future combinations.","['🍑', '🍉']",7,72,4,"{'🍎': 6, '🍐': 6, '🍊': 2, '🍋': 5, '🍌': 14, '🍉': 4, '🍇': 7, '🍓': 8, '🍒': 8, '🍑': 5, '🥭': 6, '🍍': 1}",
board-tile-11,7.0,Brilliant,"Completes a 🍌 match, clears 3 slots and sets up future moves.","['🍑', '🍉']",7,72,4,"{'🍎': 6, '🍐': 6, '🍊': 2, '🍋': 5, '🍌': 14, '🍉': 4, '🍇': 7, '🍓': 8, '🍒': 8, '🍑': 5, '🥭': 6, '🍍': 1}",
board-tile-34,7.5,Strategic,Adds a tile that could potentially complete a match with other 🍎 tiles.,[],7,43,6,"{'🍎': 4, '🍐': 6, '🍊': 3, '🍋': 2, '🍌': 1, '🍉': 3, '🍇': 6, '🍓': 2, '🍒': 1, '🍑': 9, '🥭': 5, '🍍': 1}",
board-tile-32,6.0,Inaccuracy,Introduces a tile unlikely to form a match and risks blocking useful tiles.,[],7,43,6,"{'🍎': 4, '🍐': 6, '🍊': 3, '🍋': 2, '🍌': 1, '🍉': 3, '🍇': 6, '🍓': 2, '🍒': 1, '🍑': 9, '🥭': 5, '🍍': 1}",
board-tile-24,8.5,Brilliant,"Completes a critical 🥭 match, clearing multiple tiles and freeing up space.",[],7,43,6,"{'🍎': 4, '🍐': 6, '🍊': 3, '🍋': 2, '🍌': 1, '🍉': 3, '🍇': 6, '🍓': 2, '🍒': 1, '🍑': 9, '🥭': 5, '🍍': 1}",
board-tile-9,5.5,Mistake,"Introduces another 🍐 tile without immediate matches, increasing risk.",[],7,43,6,"{'🍎': 4, '🍐': 6, '🍊': 3, '🍋': 2, '🍌': 1, '🍉': 3, '🍇': 6, '🍓': 2, '🍒': 1, '🍑': 9, '🥭': 5, '🍍': 1}",
board-tile-30,8.0,Good,"Completes a 🍇 match, freeing up space and opening strategic opportunities.",[],7,43,6,"{'🍎': 4, '🍐': 6, '🍊': 3, '🍋': 2, '🍌': 1, '🍉': 3, '🍇': 6, '🍓': 2, '🍒': 1, '🍑': 9, '🥭': 5, '🍍': 1}",
board-tile-14,7.0,Strategic,Adds a tile that could potentially complete a match with other 🍊 tiles.,[],7,43,6,"{'🍎': 4, '🍐': 6, '🍊': 3, '🍋': 2, '🍌': 1, '🍉': 3, '🍇': 6, '🍓': 2, '🍒': 1, '🍑': 9, '🥭': 5, '🍍': 1}",
board-tile-3,4.5,Inaccuracy,"No immediate match, but risks blocking useful tiles.",[],7,34,7,"{'🍎': 3, '🍐': 1, '🍊': 4, '🍋': 2, '🍌': 2, '🍉': 3, '🍇': 1, '🍓': 3, '🍒': 4, '🍑': 4, '🥭': 5, '🍍': 2}",
board-tile-27,6.0,Strategic,"Potential for future matches, especially with 🍊.",[],7,34,7,"{'🍎': 3, '🍐': 1, '🍊': 4, '🍋': 2, '🍌': 2, '🍉': 3, '🍇': 1, '🍓': 3, '🍒': 4, '🍑': 4, '🥭': 5, '🍍': 2}",
board-tile-13,6.5,Strategic,"Matches with 🍉, freeing up valuable slots.",[],7,34,7,"{'🍎': 3, '🍐': 1, '🍊': 4, '🍋': 2, '🍌': 2, '🍉': 3, '🍇': 1, '🍓': 3, '🍒': 4, '🍑': 4, '🥭': 5, '🍍': 2}",
board-tile-16,5.5,Good,"Adds 🍊, a versatile symbol for future matches.",[],7,34,7,"{'🍎': 3, '🍐': 1, '🍊': 4, '🍋': 2, '🍌': 2, '🍉': 3, '🍇': 1, '🍓': 3, '🍒': 4, '🍑': 4, '🥭': 5, '🍍': 2}",
board-tile-6,5.0,Good,"Adds 🍐, useful for future matches.",[],7,34,7,"{'🍎': 3, '🍐': 1, '🍊': 4, '🍋': 2, '🍌': 2, '🍉': 3, '🍇': 1, '🍓': 3, '🍒': 4, '🍑': 4, '🥭': 5, '🍍': 2}",
board-tile-31,7.0,Brilliant,"Completes a 🥭 match, clearing space immediately.",[],7,34,7,"{'🍎': 3, '🍐': 1, '🍊': 4, '🍋': 2, '🍌': 2, '🍉': 3, '🍇': 1, '🍓': 3, '🍒': 4, '🍑': 4, '🥭': 5, '🍍': 2}",
board-tile-28,5.5,Good,"Adds another 🍊, enhancing future match potential.",[],7,34,7,"{'🍎': 3, '🍐': 1, '🍊': 4, '🍋': 2, '🍌': 2, '🍉': 3, '🍇': 1, '🍓': 3, '🍒': 4, '🍑': 4, '🥭': 5, '🍍': 2}",
board-tile-24,7.5,Strategic,"Blocks a critical 🍓 match, potentially opening up future opportunities.","['🍊', '🍍']",7,33,5,"{'🍎': 1, '🍐': 1, '🍊': 4, '🍋': 1, '🍌': 3, '🍉': 4, '🍇': 3, '🍓': 5, '🍒': 3, '🍑': 1, '🥭': 5, '🍍': 2}",
board-tile-4,6.0,Inaccuracy,Does not contribute to immediate clearing and blocks a potential 🍓 match.,"['🍊', '🍍']",7,33,5,"{'🍎': 1, '🍐': 1, '🍊': 4, '🍋': 1, '🍌': 3, '🍉': 4, '🍇': 3, '🍓': 5, '🍒': 3, '🍑': 1, '🥭': 5, '🍍': 2}",
board-tile-0,5.5,Inaccuracy,Does not contribute to immediate clearing and blocks a potential 🍇 match.,"['🍊', '🍍']",7,33,5,"{'🍎': 1, '🍐': 1, '🍊': 4, '🍋': 1, '🍌': 3, '🍉': 4, '🍇': 3, '🍓': 5, '🍒': 3, '🍑': 1, '🥭': 5, '🍍': 2}",
board-tile-27,8.0,Good,"Blocks a 🥭 match, freeing up valuable slot and preventing immediate loss.","['🍊', '🍍']",7,33,5,"{'🍎': 1, '🍐': 1, '🍊': 4, '🍋': 1, '🍌': 3, '🍉': 4, '🍇': 3, '🍓': 5, '🍒': 3, '🍑': 1, '🥭': 5, '🍍': 2}",
board-tile-20,8.5,Good,"Blocks a 🥭 match, freeing up valuable slot and preventing immediate loss.","['🍊', '🍍']",7,33,5,"{'🍎': 1, '🍐': 1, '🍊': 4, '🍋': 1, '🍌': 3, '🍉': 4, '🍇': 3, '🍓': 5, '🍒': 3, '🍑': 1, '🥭': 5, '🍍': 2}",
board-tile-32,6.0,Strategic,Opens up potential future matches but doesn't immediately complete any triples.,"['🍊', '🍋', '🥭']",7,77,3,"{'🍎': 6, '🍐': 9, '🍊': 10, '🍋': 11, '🍌': 5, '🍉': 4, '🍇': 3, '🍓': 4, '🍒': 7, '🍑': 6, '🥭': 6, '🍍': 6}",
board-tile-13,8.0,Good,"Completes a 🍐 triple, freeing up space and reducing the risk of a loss.","['🍊', '🍋', '🥭']",7,77,3,"{'🍎': 6, '🍐': 9, '🍊': 10, '🍋': 11, '🍌': 5, '🍉': 4, '🍇': 3, '🍓': 4, '🍒': 7, '🍑': 6, '🥭': 6, '🍍': 6}",
board-tile-53,5.0,Inaccuracy,Doesn't contribute to any immediate matches and could block better options.,"['🍊', '🍋', '🥭']",7,77,3,"{'🍎': 6, '🍐': 9, '🍊': 10, '🍋': 11, '🍌': 5, '🍉': 4, '🍇': 3, '🍓': 4, '🍒': 7, '🍑': 6, '🥭': 6, '🍍': 6}",
board-tile-45,8.0,Strategic,"Matches with existing 🍊 tiles, freeing up valuable slots.",[],7,59,6,"{'🍎': 7, '🍐': 2, '🍊': 9, '🍋': 2, '🍌': 4, '🍉': 4, '🍇': 4, '🍓': 7, '🍒': 1, '🍑': 5, '🥭': 8, '🍍': 6}",
board-tile-29,8.0,Strategic,"Matches with existing 🍊 tiles, freeing up valuable slots.",[],7,59,6,"{'🍎': 7, '🍐': 2, '🍊': 9, '🍋': 2, '🍌': 4, '🍉': 4, '🍇': 4, '🍓': 7, '🍒': 1, '🍑': 5, '🥭': 8, '🍍': 6}",
board-tile-57,7.0,Good,Potential for future matches but no immediate triples.,[],7,59,6,"{'🍎': 7, '🍐': 2, '🍊': 9, '🍋': 2, '🍌': 4, '🍉': 4, '🍇': 4, '🍓': 7, '🍒': 1, '🍑': 5, '🥭': 8, '🍍': 6}",
board-tile-56,6.0,Inaccuracy,No immediate matches and could block useful tiles.,[],7,59,6,"{'🍎': 7, '🍐': 2, '🍊': 9, '🍋': 2, '🍌': 4, '🍉': 4, '🍇': 4, '🍓': 7, '🍒': 1, '🍑': 5, '🥭': 8, '🍍': 6}",
board-tile-16,6.0,Inaccuracy,No immediate matches and could block useful tiles.,[],7,59,6,"{'🍎': 7, '🍐': 2, '🍊': 9, '🍋': 2, '🍌': 4, '🍉': 4, '🍇': 4, '🍓': 7, '🍒': 1, '🍑': 5, '🥭': 8, '🍍': 6}",
board-tile-44,7.0,Good,Potential for future matches but no immediate triples.,[],7,59,6,"{'🍎': 7, '🍐': 2, '🍊': 9, '🍋': 2, '🍌': 4, '🍉': 4, '🍇': 4, '🍓': 7, '🍒': 1, '🍑': 5, '🥭': 8, '🍍': 6}",
board-tile-57,6.0,Strategic,Sets up potential matches but doesn't complete any immediately.,['🍇'],7,60,7,"{'🍎': 1, '🍐': 6, '🍊': 2, '🍋': 4, '🍌': 5, '🍉': 3, '🍇': 8, '🍓': 6, '🍒': 3, '🍑': 4, '🥭': 7, '🍍': 11}",
board-tile-13,7.5,Good,Completes a match and clears space for further moves.,['🍇'],7,60,7,"{'🍎': 1, '🍐': 6, '🍊': 2, '🍋': 4, '🍌': 5, '🍉': 3, '🍇': 8, '🍓': 6, '🍒': 3, '🍑': 4, '🥭': 7, '🍍': 11}",
board-tile-28,5.5,Inaccuracy,Doesn't contribute to immediate matches and blocks other tiles.,['🍇'],7,60,7,"{'🍎': 1, '🍐': 6, '🍊': 2, '🍋': 4, '🍌': 5, '🍉': 3, '🍇': 8, '🍓': 6, '🍒': 3, '🍑': 4, '🥭': 7, '🍍': 11}",
board-tile-30,6.5,Strategic,Completes a match but blocks a layer.,['🍇'],7,60,7,"{'🍎': 1, '🍐': 6, '🍊': 2, '🍋': 4, '🍌': 5, '🍉': 3, '🍇': 8, '🍓': 6, '🍒': 3, '🍑': 4, '🥭': 7, '🍍': 11}",
board-tile-31,4.5,Mistake,Blocks a useful layer and doesn't contribute to matches.,['🍇'],7,60,7,"{'🍎': 1, '🍐': 6, '🍊': 2, '🍋': 4, '🍌': 5, '🍉': 3, '🍇': 8, '🍓': 6, '🍒': 3, '🍑': 4, '🥭': 7, '🍍': 11}",
board-tile-20,7.0,Good,Completes a match and clears space for further moves.,['🍇'],7,60,7,"{'🍎': 1, '🍐': 6, '🍊': 2, '🍋': 4, '🍌': 5, '🍉': 3, '🍇': 8, '🍓': 6, '🍒': 3, '🍑': 4, '🥭': 7, '🍍': 11}",
board-tile-4,6.5,Strategic,Completes a match and clears space for further moves.,['🍇'],7,60,7,"{'🍎': 1, '🍐': 6, '🍊': 2, '🍋': 4, '🍌': 5, '🍉': 3, '🍇': 8, '🍓': 6, '🍒': 3, '🍑': 4, '🥭': 7, '🍍': 11}",
board-tile-23,5.0,Inaccuracy,Doesn't match any existing tiles and doesn't set up future matches.,"['🍍', '🍋', '🍓', '🍋', '🍒']",7,45,4,"{'🍎': 2, '🍐': 5, '🍊': 4, '🍋': 6, '🍌': 1, '🍉': 3, '🍇': 5, '🍓': 4, '🍒': 4, '🍑': 4, '🥭': 4, '🍍': 3}",
board-tile-37,7.0,Strategic,Opens up potential matches with existing 🍋 tiles.,"['🍍', '🍋', '🍓', '🍋', '🍒']",7,45,4,"{'🍎': 2, '🍐': 5, '🍊': 4, '🍋': 6, '🍌': 1, '🍉': 3, '🍇': 5, '🍓': 4, '🍒': 4, '🍑': 4, '🥭': 4, '🍍': 3}",
board-tile-42,6.0,Good,Sets up a potential match with existing 🍉 tiles.,"['🍍', '🍋', '🍓', '🍋', '🍒']",7,45,4,"{'🍎': 2, '🍐': 5, '🍊': 4, '🍋': 6, '🍌': 1, '🍉': 3, '🍇': 5, '🍓': 4, '🍒': 4, '🍑': 4, '🥭': 4, '🍍': 3}",
board-tile-7,9.0,Brilliant,"Completes a match immediately, clearing space and preventing loss.","['🍍', '🍋', '🍓', '🍋', '🍒']",7,45,4,"{'🍎': 2, '🍐': 5, '🍊': 4, '🍋': 6, '🍌': 1, '🍉': 3, '🍇': 5, '🍓': 4, '🍒': 4, '🍑': 4, '🥭': 4, '🍍': 3}",
board-tile-2,7.5,Strategic,Adds a tile that can complete a match with existing tiles.,"['🥭', '🍇', '🍓', '🍓']",7,37,8,"{'🍎': 3, '🍐': 2, '🍊': 2, '🍋': 0, '🍌': 6, '🍉': 5, '🍇': 5, '🍓': 2, '🍒': 2, '🍑': 6, '🥭': 0, '🍍': 4}",
board-tile-12,8.0,Good,"Completes a match, freeing up slots and preventing a loss.","['🥭', '🍇', '🍓', '🍓']",7,37,8,"{'🍎': 3, '🍐': 2, '🍊': 2, '🍋': 0, '🍌': 6, '🍉': 5, '🍇': 5, '🍓': 2, '🍒': 2, '🍑': 6, '🥭': 0, '🍍': 4}",
board-tile-25,6.0,Inaccuracy,Doesn't complete a match and adds a tile with no immediate matches.,"['🥭', '🍇', '🍓', '🍓']",7,37,8,"{'🍎': 3, '🍐': 2, '🍊': 2, '🍋': 0, '🍌': 6, '🍉': 5, '🍇': 5, '🍓': 2, '🍒': 2, '🍑': 6, '🥭': 0, '🍍': 4}",
board-tile-24,8.5,Brilliant,"Completes a match, freeing up slots and setting up future opportunities.","['🥭', '🍇', '🍓', '🍓']",7,37,8,"{'🍎': 3, '🍐': 2, '🍊': 2, '🍋': 0, '🍌': 6, '🍉': 5, '🍇': 5, '🍓': 2, '🍒': 2, '🍑': 6, '🥭': 0, '🍍': 4}",
board-tile-16,5.5,Mistake,Doesn't complete a match and adds a tile with no immediate matches.,"['🥭', '🍇', '🍓', '🍓']",7,37,8,"{'🍎': 3, '🍐': 2, '🍊': 2, '🍋': 0, '🍌': 6, '🍉': 5, '🍇': 5, '🍓': 2, '🍒': 2, '🍑': 6, '🥭': 0, '🍍': 4}",
board-tile-8,4.5,Blunder,Doesn't complete a match and adds a tile with no immediate matches.,"['🥭', '🍇', '🍓', '🍓']",7,37,8,"{'🍎': 3, '🍐': 2, '🍊': 2, '🍋': 0, '🍌': 6, '🍉': 5, '🍇': 5, '🍓': 2, '🍒': 2, '🍑': 6, '🥭': 0, '🍍': 4}",
board-tile-11,6.5,Strategic,Adds a tile that can potentially complete a match in the future.,"['🥭', '🍇', '🍓', '🍓']",7,37,8,"{'🍎': 3, '🍐': 2, '🍊': 2, '🍋': 0, '🍌': 6, '🍉': 5, '🍇': 5, '🍓': 2, '🍒': 2, '🍑': 6, '🥭': 0, '🍍': 4}",
board-tile-18,7.0,Good,"Completes a match, freeing up slots and preventing a loss.","['🥭', '🍇', '🍓', '🍓']",7,37,8,"{'🍎': 3, '🍐': 2, '🍊': 2, '🍋': 0, '🍌': 6, '🍉': 5, '🍇': 5, '🍓': 2, '🍒': 2, '🍑': 6, '🥭': 0, '🍍': 4}",
board-tile-59,4.5,Inaccuracy,"Adds a tile with no immediate matches, risking slot waste.","['🍒', '🍍', '🍎', '🍑']",7,66,5,"{'🍎': 7, '🍐': 5, '🍊': 5, '🍋': 5, '🍌': 7, '🍉': 3, '🍇': 4, '🍓': 6, '🍒': 6, '🍑': 8, '🥭': 5, '🍍': 5}",
board-tile-18,3.0,Mistake,"Introduces a tile unlikely to form a match, increasing loss risk.","['🍒', '🍍', '🍎', '🍑']",7,66,5,"{'🍎': 7, '🍐': 5, '🍊': 5, '🍋': 5, '🍌': 7, '🍉': 3, '🍇': 4, '🍓': 6, '🍒': 6, '🍑': 8, '🥭': 5, '🍍': 5}",
board-tile-23,6.0,Strategic,"Clears a tile needed for future matches, improving board flow.","['🍒', '🍍', '🍎', '🍑']",7,66,5,"{'🍎': 7, '🍐': 5, '🍊': 5, '🍋': 5, '🍌': 7, '🍉': 3, '🍇': 4, '🍓': 6, '🍒': 6, '🍑': 8, '🥭': 5, '🍍': 5}",
board-tile-13,4.0,Inaccuracy,"Adds a tile with limited future utility, potentially blocking better options.","['🍒', '🍍', '🍎', '🍑']",7,66,5,"{'🍎': 7, '🍐': 5, '🍊': 5, '🍋': 5, '🍌': 7, '🍉': 3, '🍇': 4, '🍓': 6, '🍒': 6, '🍑': 8, '🥭': 5, '🍍': 5}",
board-tile-34,7.5,Brilliant,"Completes a match immediately, freeing up valuable slots.","['🍒', '🍍', '🍎', '🍑']",7,66,5,"{'🍎': 7, '🍐': 5, '🍊': 5, '🍋': 5, '🍌': 7, '🍉': 3, '🍇': 4, '🍓': 6, '🍒': 6, '🍑': 8, '🥭': 5, '🍍': 5}",
board-tile-17,3.5,Inaccuracy,Placing an 🍑 tile is not immediately useful and doesn't set up any matches.,"['🍋', '🍉', '🍌', '🍊']",7,60,6,"{'🍎': 4, '🍐': 6, '🍊': 10, '🍋': 8, '🍌': 5, '🍉': 4, '🍇': 3, '🍓': 6, '🍒': 4, '🍑': 6, '🥭': 3, '🍍': 1}",
board-tile-0,7.5,Strategic,"Completes a 🍊 match, freeing up crucial slots and setting up future opportunities.","['🍋', '🍉', '🍌', '🍊']",7,60,6,"{'🍎': 4, '🍐': 6, '🍊': 10, '🍋': 8, '🍌': 5, '🍉': 4, '🍇': 3, '🍓': 6, '🍒': 4, '🍑': 6, '🥭': 3, '🍍': 1}",
board-tile-19,6.0,Good,"Completes a 🍎 match, freeing up some slots and creating potential for more matches.","['🍋', '🍉', '🍌', '🍊']",7,60,6,"{'🍎': 4, '🍐': 6, '🍊': 10, '🍋': 8, '🍌': 5, '🍉': 4, '🍇': 3, '🍓': 6, '🍒': 4, '🍑': 6, '🥭': 3, '🍍': 1}",
board-tile-18,6.5,Strategic,"Completes a 🍌 match, freeing up slots and potentially blocking others from matching.","['🍋', '🍉', '🍌', '🍊']",7,60,6,"{'🍎': 4, '🍐': 6, '🍊': 10, '🍋': 8, '🍌': 5, '🍉': 4, '🍇': 3, '🍓': 6, '🍒': 4, '🍑': 6, '🥭': 3, '🍍': 1}",
board-tile-58,6.5,Strategic,"Completes a 🍌 match, freeing up slots and potentially blocking others from matching.","['🍋', '🍉', '🍌', '🍊']",7,60,6,"{'🍎': 4, '🍐': 6, '🍊': 10, '🍋': 8, '🍌': 5, '🍉': 4, '🍇': 3, '🍓': 6, '🍒': 4, '🍑': 6, '🥭': 3, '🍍': 1}",
board-tile-22,5.5,Inaccuracy,Placing a 🍋 tile does not complete a match and is less useful than completing one.,"['🍋', '🍉', '🍌', '🍊']",7,60,6,"{'🍎': 4, '🍐': 6, '🍊': 10, '🍋': 8, '🍌': 5, '🍉': 4, '🍇': 3, '🍓': 6, '🍒': 4, '🍑': 6, '🥭': 3, '🍍': 1}",
board-tile-50,6.5,Strategic,Sets up potential matches for 🍓 and 🍇.,['🥭'],7,54,6,"{'🍎': 7, '🍐': 6, '🍊': 6, '🍋': 4, '🍌': 5, '🍉': 2, '🍇': 4, '🍓': 4, '🍒': 5, '🍑': 4, '🥭': 3, '🍍': 4}",
board-tile-18,7.0,Good,"Completes a 🍒 match, freeing up valuable slots.",['🥭'],7,54,6,"{'🍎': 7, '🍐': 6, '🍊': 6, '🍋': 4, '🍌': 5, '🍉': 2, '🍇': 4, '🍓': 4, '🍒': 5, '🍑': 4, '🥭': 3, '🍍': 4}",
board-tile-30,5.5,Inaccuracy,Doesn't contribute to immediate matches and is less strategic.,['🥭'],7,54,6,"{'🍎': 7, '🍐': 6, '🍊': 6, '🍋': 4, '🍌': 5, '🍉': 2, '🍇': 4, '🍓': 4, '🍒': 5, '🍑': 4, '🥭': 3, '🍍': 4}",
board-tile-42,5.0,Inaccuracy,No immediate match and could block better options.,['🥭'],7,54,6,"{'🍎': 7, '🍐': 6, '🍊': 6, '🍋': 4, '🍌': 5, '🍉': 2, '🍇': 4, '🍓': 4, '🍒': 5, '🍑': 4, '🥭': 3, '🍍': 4}",
board-tile-39,6.0,Strategic,Sets up potential matches for 🍊 and 🍎.,['🥭'],7,54,6,"{'🍎': 7, '🍐': 6, '🍊': 6, '🍋': 4, '🍌': 5, '🍉': 2, '🍇': 4, '🍓': 4, '🍒': 5, '🍑': 4, '🥭': 3, '🍍': 4}",
board-tile-48,6.0,Strategic,Sets up potential matches for 🍊 and 🍎.,['🥭'],7,54,6,"{'🍎': 7, '🍐': 6, '🍊': 6, '🍋': 4, '🍌': 5, '🍉': 2, '🍇': 4, '🍓': 4, '🍒': 5, '🍑': 4, '🥭': 3, '🍍': 4}",
board-tile-37,6.0,Strategic,"Adds a 🍓, setting up potential matches but not immediately useful.","['🍊', '🍍']",7,47,7,"{'🍎': 3, '🍐': 4, '🍊': 3, '🍋': 3, '🍌': 4, '🍉': 5, '🍇': 4, '🍓': 3, '🍒': 6, '🍑': 2, '🥭': 6, '🍍': 4}",
board-tile-11,7.5,Good,"Completes a 🍌 match, freeing up valuable slots.","['🍊', '🍍']",7,47,7,"{'🍎': 3, '🍐': 4, '🍊': 3, '🍋': 3, '🍌': 4, '🍉': 5, '🍇': 4, '🍓': 3, '🍒': 6, '🍑': 2, '🥭': 6, '🍍': 4}",
board-tile-45,6.5,Strategic,"Adds a 🍉, useful for future matches but not immediately critical.","['🍊', '🍍']",7,47,7,"{'🍎': 3, '🍐': 4, '🍊': 3, '🍋': 3, '🍌': 4, '🍉': 5, '🍇': 4, '🍓': 3, '🍒': 6, '🍑': 2, '🥭': 6, '🍍': 4}",
board-tile-29,8.5,Brilliant,"Completes a 🍒 match, clearing 3 slots and preventing a loss.","['🍊', '🍍']",7,47,7,"{'🍎': 3, '🍐': 4, '🍊': 3, '🍋': 3, '🍌': 4, '🍉': 5, '🍇': 4, '🍓': 3, '🍒': 6, '🍑': 2, '🥭': 6, '🍍': 4}",
board-tile-5,5.0,Inaccuracy,"Adds a 🍑, which is not part of any immediate matches.","['🍊', '🍍']",7,47,7,"{'🍎': 3, '🍐': 4, '🍊': 3, '🍋': 3, '🍌': 4, '🍉': 5, '🍇': 4, '🍓': 3, '🍒': 6, '🍑': 2, '🥭': 6, '🍍': 4}",
board-tile-17,5.5,Mistake,"Adds a 🥭, which is not part of any immediate matches.","['🍊', '🍍']",7,47,7,"{'🍎': 3, '🍐': 4, '🍊': 3, '🍋': 3, '🍌': 4, '🍉': 5, '🍇': 4, '🍓': 3, '🍒': 6, '🍑': 2, '🥭': 6, '🍍': 4}",
board-tile-3,5.0,Inaccuracy,"Adds a 🍐, which is not part of any immediate matches.","['🍊', '🍍']",7,47,7,"{'🍎': 3, '🍐': 4, '🍊': 3, '🍋': 3, '🍌': 4, '🍉': 5, '🍇': 4, '🍓': 3, '🍒': 6, '🍑': 2, '🥭': 6, '🍍': 4}",
board-tile-25,3.0,Inaccuracy,"Adds a tile with no immediate matches, potentially blocking future opportunities.","['🍓', '🥭', '🍎', '🍇', '🍐']",7,51,5,"{'🍎': 4, '🍐': 3, '🍊': 2, '🍋': 8, '🍌': 1, '🍉': 3, '🍇': 3, '🍓': 5, '🍒': 7, '🍑': 3, '🥭': 6, '🍍': 6}",
board-tile-46,4.0,Strategic,"Opens up a potential match with 🍒 tiles, setting up future opportunities.","['🍓', '🥭', '🍎', '🍇', '🍐']",7,51,5,"{'🍎': 4, '🍐': 3, '🍊': 2, '🍋': 8, '🍌': 1, '🍉': 3, '🍇': 3, '🍓': 5, '🍒': 7, '🍑': 3, '🥭': 6, '🍍': 6}",
board-tile-4,2.0,Mistake,Introduces a tile that is unlikely to form a match and may complicate the board.,"['🍓', '🥭', '🍎', '🍇', '🍐']",7,51,5,"{'🍎': 4, '🍐': 3, '🍊': 2, '🍋': 8, '🍌': 1, '🍉': 3, '🍇': 3, '🍓': 5, '🍒': 7, '🍑': 3, '🥭': 6, '🍍': 6}",
board-tile-48,5.0,Good,"Matches with existing 🍉 tiles, freeing up space and creating new opportunities.","['🍓', '🥭', '🍎', '🍇', '🍐']",7,51,5,"{'🍎': 4, '🍐': 3, '🍊': 2, '🍋': 8, '🍌': 1, '🍉': 3, '🍇': 3, '🍓': 5, '🍒': 7, '🍑': 3, '🥭': 6, '🍍': 6}",
board-tile-22,7.0,Brilliant,"Completes a critical match with existing 🍐 tiles, significantly improving the board.","['🍓', '🥭', '🍎', '🍇', '🍐']",7,51,5,"{'🍎': 4, '🍐': 3, '🍊': 2, '🍋': 8, '🍌': 1, '🍉': 3, '🍇': 3, '🍓': 5, '🍒': 7, '🍑': 3, '🥭': 6, '🍍': 6}",
board-tile-27,3.5,Inaccuracy,Doesn't contribute to an immediate match and risks blocking useful tiles.,"['🍋', '🍇', '🍇', '🍎']",7,37,7,"{'🍎': 4, '🍐': 1, '🍊': 6, '🍋': 2, '🍌': 6, '🍉': 1, '🍇': 7, '🍓': 0, '🍒': 2, '🍑': 2, '🥭': 3, '🍍': 3}",
board-tile-31,6.0,Strategic,Blocks a tile that could form a match and is frequently used.,"['🍋', '🍇', '🍇', '🍎']",7,37,7,"{'🍎': 4, '🍐': 1, '🍊': 6, '🍋': 2, '🍌': 6, '🍉': 1, '🍇': 7, '🍓': 0, '🍒': 2, '🍑': 2, '🥭': 3, '🍍': 3}",
board-tile-24,4.5,Good,Blocks a tile that could form a match and is frequently used.,"['🍋', '🍇', '🍇', '🍎']",7,37,7,"{'🍎': 4, '🍐': 1, '🍊': 6, '🍋': 2, '🍌': 6, '🍉': 1, '🍇': 7, '🍓': 0, '🍒': 2, '🍑': 2, '🥭': 3, '🍍': 3}",
board-tile-12,2.0,Mistake,Doesn't contribute to an immediate match and is less frequent.,"['🍋', '🍇', '🍇', '🍎']",7,37,7,"{'🍎': 4, '🍐': 1, '🍊': 6, '🍋': 2, '🍌': 6, '🍉': 1, '🍇': 7, '🍓': 0, '🍒': 2, '🍑': 2, '🥭': 3, '🍍': 3}",
